"","speciesKey","species","endem_class","perc_zt","n","usageKey","scientificName","canonicalName","rank","status","confidence","matchType","kingdom","phylum","order","family","genus","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","synonym","class","label"
"558",3134256,"Nordenstamia kingii","[0.1,0.5)",0.125,8,3134256,"Nordenstamia kingii (H.Rob. & Cuatrec.) B.Nord.","Nordenstamia kingii","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Nordenstamia",6,7707728,220,414,3065,3134254,FALSE,"Magnoliopsida","Nordenstamia_kingii"
"559",3134346,"Lasianthaea macrocephala","[0,0.05)",0,571,3134346,"Lasianthaea macrocephala (Hook. & Arnold) K.M.Becker","Lasianthaea macrocephala","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Lasianthaea",6,7707728,220,414,3065,3134317,FALSE,"Magnoliopsida","Lasianthaea_macrocephala"
"560",3134482,"Novenia tunariensis","[0.5,0.99)",0.953488372093023,43,3134482,"Novenia tunariensis (Kuntze) S.E.Freire","Novenia tunariensis","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Novenia",6,7707728,220,414,3065,3134481,FALSE,"Magnoliopsida","Novenia_tunariensis"
"561",3134857,"Lapsana communis","[0,0.05)",2.59263484293818e-05,192854,3134857,"Lapsana communis L.","Lapsana communis","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Lapsana",6,7707728,220,414,3065,3134850,FALSE,"Magnoliopsida","Lapsana_communis"
"562",3134969,"Hieracium patagonicum","[0.05,0.1)",0.0526315789473684,19,3134969,"Hieracium patagonicum Hook.fil.","Hieracium patagonicum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Hieracium",6,7707728,220,414,3065,3134951,FALSE,"Magnoliopsida","Hieracium_patagonicum"
"563",3136055,"Hieracium glaucifolium","[0,0.05)",0,21,3136055,"Hieracium glaucifolium Poepp. ex Froel.","Hieracium glaucifolium","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Hieracium",6,7707728,220,414,3065,3134951,FALSE,"Magnoliopsida","Hieracium_glaucifolium"
"564",3136117,"Hieracium stachyoideum","[0.5,0.99)",0.75,4,3136117,"Hieracium stachyoideum Arv.-Touv. ex Peter","Hieracium stachyoideum","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Hieracium",6,7707728,220,414,3065,3134951,FALSE,"Magnoliopsida","Hieracium_stachyoideum"
"565",3136715,"Hieracium antarcticum","[0,0.05)",0,19,3136720,"Hieracium magellanicum Sch.Bip.","Hieracium magellanicum","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Hieracium",6,7707728,220,414,3065,3134951,TRUE,"Magnoliopsida","Hieracium_magellanicum"
"566",3137083,"Ferreyranthus gentryi","[0.5,0.99)",0.625,8,3137083,"Ferreyranthus gentryi H.Rob.","Ferreyranthus gentryi","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Ferreyranthus",6,7707728,220,414,3065,3137082,FALSE,"Magnoliopsida","Ferreyranthus_gentryi"
"567",3137088,"Ferreyranthus rugosus","[0.1,0.5)",0.25,4,3137088,"Ferreyranthus rugosus (Ferreyra) H.Rob. & Brettell","Ferreyranthus rugosus","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Ferreyranthus",6,7707728,220,414,3065,3137082,FALSE,"Magnoliopsida","Ferreyranthus_rugosus"
"568",3137090,"Ferreyranthus verbascifolius","[0.5,0.99)",0.607142857142857,56,3137090,"Ferreyranthus verbascifolius (Kunth) H.Rob. & Brettell","Ferreyranthus verbascifolius","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Ferreyranthus",6,7707728,220,414,3065,3137082,FALSE,"Magnoliopsida","Ferreyranthus_verbascifolius"
"569",3137140,"Archibaccharis schiedeana","[0,0.05)",0.0145985401459854,411,3137140,"Archibaccharis schiedeana (Benth.) J.D.Jacks.","Archibaccharis schiedeana","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Archibaccharis",6,7707728,220,414,3065,3137107,FALSE,"Magnoliopsida","Archibaccharis_schiedeana"
"570",3137210,"Elaphandra paucipunctata","[0.99,1]",1,1,3137210,"Elaphandra paucipunctata H.Rob.","Elaphandra paucipunctata","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Elaphandra",6,7707728,220,414,3065,3137176,FALSE,"Magnoliopsida","Elaphandra_paucipunctata"
"571",3137359,"Aphyllocladus spartioides","[0.5,0.99)",0.981132075471698,53,3137359,"Aphyllocladus spartioides Wedd.","Aphyllocladus spartioides","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Aphyllocladus",6,7707728,220,414,3065,3137357,FALSE,"Magnoliopsida","Aphyllocladus_spartioides"
"572",3137392,"Holocheilus brasiliensis","[0,0.05)",0,87,3137392,"Holocheilus brasiliensis (L.) Cabrera","Holocheilus brasiliensis","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Holocheilus",6,7707728,220,414,3065,3137382,FALSE,"Magnoliopsida","Holocheilus_brasiliensis"
"573",3137445,"Leontodon hirtus","[0,0.05)",0,445,3137445,"Leontodon hirtus L.","Leontodon hirtus","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Leontodon",6,7707728,220,414,3065,3137422,FALSE,"Magnoliopsida","Leontodon_hirtus"
"574",3138192,"Eutrochium purpureum","[0,0.05)",0.000834724540901503,3594,3138192,"Eutrochium purpureum (L.) E.E.Lamont","Eutrochium purpureum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Eutrochium",6,7707728,220,414,3065,3138186,FALSE,"Magnoliopsida","Eutrochium_purpureum"
"575",3138230,"Carthamus lanatus","[0,0.05)",0.000576036866359447,13888,3138230,"Carthamus lanatus L.","Carthamus lanatus","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Carthamus",6,7707728,220,414,3065,3138214,FALSE,"Magnoliopsida","Carthamus_lanatus"
"576",3138327,"Carthamus tinctorius","[0,0.05)",0.000905387052965143,4418,3138327,"Carthamus tinctorius L.","Carthamus tinctorius","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Carthamus",6,7707728,220,414,3065,3138214,FALSE,"Magnoliopsida","Carthamus_tinctorius"
"577",3138363,"Carthamus creticus","[0,0.05)",0,242,3138363,"Carthamus creticus L.","Carthamus creticus","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Carthamus",6,7707728,220,414,3065,3138214,FALSE,"Magnoliopsida","Carthamus_creticus"
"578",3138531,"Abrotanella trichoachaenia","[0,0.05)",0,12,3138531,"Abrotanella trichoachaenia Cabrera","Abrotanella trichoachaenia","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Abrotanella",6,7707728,220,414,3065,3138519,FALSE,"Magnoliopsida","Abrotanella_trichoachaenia"
"579",3138533,"Abrotanella linearifolia","[0,0.05)",0,6,3138533,"Abrotanella linearifolia A.Gray","Abrotanella linearifolia","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Abrotanella",6,7707728,220,414,3065,3138519,FALSE,"Magnoliopsida","Abrotanella_linearifolia"
"580",3138547,"Abrotanella purpurea","[0,0.05)",0,6,3138547,"Abrotanella purpurea Swenson","Abrotanella purpurea","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Abrotanella",6,7707728,220,414,3065,3138519,FALSE,"Magnoliopsida","Abrotanella_purpurea"
"581",3138688,"Doellia cafra","[0,0.05)",0,92,3138688,"Doellia cafra (DC.) Anderb.","Doellia cafra","SPECIES","ACCEPTED",97,"FUZZY","Plantae","Tracheophyta","Asterales","Asteraceae","Doellia",6,7707728,220,414,3065,7951865,FALSE,"Magnoliopsida","Doellia_caffra"
"582",3138829,"Gynoxys sodiroi","[0.99,1]",1,49,3138829,"Gynoxys sodiroi Hieron. ex Sodiro","Gynoxys sodiroi","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Gynoxys",6,7707728,220,414,3065,3138716,FALSE,"Magnoliopsida","Gynoxys_sodiroi"
"583",3138832,"Gynoxys buxifolia","[0.5,0.99)",0.966981132075472,212,3138832,"Gynoxys buxifolia (Kunth) Cass.","Gynoxys buxifolia","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Gynoxys",6,7707728,220,414,3065,3138716,FALSE,"Magnoliopsida","Gynoxys_buxifolia"
"584",3138851,"Gynoxys soukupii","[0.5,0.99)",0.5625,16,3138851,"Gynoxys soukupii Cuatrec.","Gynoxys soukupii","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Gynoxys",6,7707728,220,414,3065,3138716,FALSE,"Magnoliopsida","Gynoxys_soukupii"
"585",3138863,"Gynoxys tolimensis","[0.5,0.99)",0.942857142857143,35,3138863,"Gynoxys tolimensis Cuatrec.","Gynoxys tolimensis","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Gynoxys",6,7707728,220,414,3065,3138716,FALSE,"Magnoliopsida","Gynoxys_tolimensis"
"586",3138949,"Melampodium divaricatum","[0,0.05)",0.00362400906002265,4415,3138949,"Melampodium divaricatum (Rich.) DC.","Melampodium divaricatum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Melampodium",6,7707728,220,414,3065,3138947,FALSE,"Magnoliopsida","Melampodium_divaricatum"
"587",3138953,"Melampodium perfoliatum","[0,0.05)",0,1455,3138953,"Melampodium perfoliatum (Cav.) Kunth","Melampodium perfoliatum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Melampodium",6,7707728,220,414,3065,3138947,FALSE,"Magnoliopsida","Melampodium_perfoliatum"
"588",3138961,"Melampodium costaricense","[0,0.05)",0,95,3138961,"Melampodium costaricense Stuessy","Melampodium costaricense","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Melampodium",6,7707728,220,414,3065,3138947,FALSE,"Magnoliopsida","Melampodium_costaricense"
"589",3138962,"Melampodium americanum","[0,0.05)",0,489,3138962,"Melampodium americanum L.","Melampodium americanum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Melampodium",6,7707728,220,414,3065,3138947,FALSE,"Magnoliopsida","Melampodium_americanum"
"590",3138996,"Melampodium paniculatum","[0,0.05)",0.00389105058365759,257,3138996,"Melampodium paniculatum Gardner","Melampodium paniculatum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Melampodium",6,7707728,220,414,3065,3138947,FALSE,"Magnoliopsida","Melampodium_paniculatum"
"591",3139001,"Melampodium mayfieldii","[0,0.05)",0,12,3139001,"Melampodium mayfieldii B.L.Turner","Melampodium mayfieldii","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Melampodium",6,7707728,220,414,3065,3138947,FALSE,"Magnoliopsida","Melampodium_mayfieldii"
"592",3139280,"Doniophyton weddellii","[0.5,0.99)",0.918918918918919,37,3139280,"Doniophyton weddellii Katinas & Stuessy","Doniophyton weddellii","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Doniophyton",6,7707728,220,414,3065,3139279,FALSE,"Magnoliopsida","Doniophyton_weddellii"
"593",3139303,"Espeletia colombiana","[0.5,0.99)",0.964285714285714,28,3139302,"Espeletiopsis colombiana (Cuatrec.) Cuatrec.","Espeletiopsis colombiana","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Espeletia",6,7707728,220,414,3065,3105048,TRUE,"Magnoliopsida","Espeletiopsis_colombiana"
"594",3139305,"Espeletia bogotensis","[0.99,1]",1,9,3139304,"Espeletiopsis ×bogotensis (Cuatrec.) Cuatrec.","Espeletiopsis bogotensis","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Espeletia",6,7707728,220,414,3065,3105048,TRUE,"Magnoliopsida","Espeletiopsis_bogotensis"
"595",3139307,"Espeletia garciae","[0.99,1]",1,34,3139306,"Espeletiopsis garciae (Cuatrec.) Cuatrec.","Espeletiopsis garciae","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Espeletia",6,7707728,220,414,3065,3105048,TRUE,"Magnoliopsida","Espeletiopsis_garciae"
"596",3139312,"Espeletia purpurascens","[0.99,1]",1,7,3139311,"Espeletiopsis purpurascens (Cuatrec.) Cuatrec.","Espeletiopsis purpurascens","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Espeletia",6,7707728,220,414,3065,3105048,TRUE,"Magnoliopsida","Espeletiopsis_purpurascens"
"597",3139315,"Espeletia sclerophylla","[0.5,0.99)",0.857142857142857,7,3139314,"Espeletiopsis sclerophylla (Cuatrec.) Cuatrec.","Espeletiopsis sclerophylla","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Espeletia",6,7707728,220,414,3065,3105048,TRUE,"Magnoliopsida","Espeletiopsis_sclerophylla"
"598",3139317,"Espeletia muiska","[0.99,1]",1,69,3139316,"Espeletiopsis muiska (Cuatrec.) Cuatrec.","Espeletiopsis muiska","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Espeletia",6,7707728,220,414,3065,3105048,TRUE,"Magnoliopsida","Espeletiopsis_muiska"
"599",3139319,"Espeletia petiolata","[0.5,0.99)",0.980769230769231,52,3139318,"Espeletiopsis petiolata (Cuatrec.) Cuatrec.","Espeletiopsis petiolata","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Espeletia",6,7707728,220,414,3065,3105048,TRUE,"Magnoliopsida","Espeletiopsis_petiolata"
"600",3139323,"Espeletia angustifolia","[0.5,0.99)",0.777777777777778,18,3139322,"Espeletiopsis angustifolia (Cuatrec.) Cuatrec.","Espeletiopsis angustifolia","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Espeletia",6,7707728,220,414,3065,3105048,TRUE,"Magnoliopsida","Espeletiopsis_angustifolia"
"601",3139328,"Espeletia santanderensis","[0.5,0.99)",0.980392156862745,51,3139327,"Espeletiopsis santanderensis (A.C.Sm.) Cuatrec.","Espeletiopsis santanderensis","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Espeletia",6,7707728,220,414,3065,3105048,TRUE,"Magnoliopsida","Espeletiopsis_santanderensis"
"602",3139331,"Espeletia pannosa","[0.99,1]",1,35,3139329,"Espeletiopsis pannosa (Standl.) Cuatrec.","Espeletiopsis pannosa","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Espeletia",6,7707728,220,414,3065,3105048,TRUE,"Magnoliopsida","Espeletiopsis_pannosa"
"603",3139333,"Espeletia pleiochasia","[0.99,1]",1,59,3139332,"Espeletiopsis pleiochasia (Cuatrec.) Cuatrec.","Espeletiopsis pleiochasia","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Espeletia",6,7707728,220,414,3065,3105048,TRUE,"Magnoliopsida","Espeletiopsis_pleiochasia"
"604",3139335,"Espeletia insignis","[0.99,1]",1,2,3139334,"Espeletiopsis insignis (Cuatrec.) Cuatrec.","Espeletiopsis insignis","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Espeletia",6,7707728,220,414,3065,3105048,TRUE,"Magnoliopsida","Espeletiopsis_insignis"
"605",3139338,"Espeletia caldasii","[0.5,0.99)",0.833333333333333,6,3139337,"Espeletiopsis caldasii (Cuatrec.) Cuatrec.","Espeletiopsis caldasii","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Espeletia",6,7707728,220,414,3065,3105048,TRUE,"Magnoliopsida","Espeletiopsis_caldasii"
"606",3139340,"Espeletia jimenez-quesadae","[0.99,1]",1,14,3139339,"Espeletiopsis jimenez-quesadae (Cuatrec.) Cuatrec.","Espeletiopsis jimenez-quesadae","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Espeletia",6,7707728,220,414,3065,3105048,TRUE,"Magnoliopsida","Espeletiopsis_jimenez-quesadae"
"607",3139343,"Espeletia cristalinensis","[0.5,0.99)",0.9,10,3139342,"Espeletiopsis cristalinensis (Cuatrec.) Cuatrec.","Espeletiopsis cristalinensis","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Espeletia",6,7707728,220,414,3065,3105048,TRUE,"Magnoliopsida","Espeletiopsis_cristalinensis"
"608",3139491,"Cnicothamnus lorentzii","[0.1,0.5)",0.213903743315508,187,3139491,"Cnicothamnus lorentzii Griseb.","Cnicothamnus lorentzii","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Cnicothamnus",6,7707728,220,414,3065,3139489,FALSE,"Magnoliopsida","Cnicothamnus_lorentzii"
"609",3139528,"Achyrocline flaccida","[0.1,0.5)",0.183206106870229,131,3139528,"Achyrocline flaccida (Weinm.) DC.","Achyrocline flaccida","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Achyrocline",6,7707728,220,414,3065,7994043,FALSE,"Magnoliopsida","Achyrocline_flaccida"
"610",3139534,"Achyrocline satureioides","[0.1,0.5)",0.152729384436702,1722,3139534,"Achyrocline satureioides (Lam.) DC.","Achyrocline satureioides","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Achyrocline",6,7707728,220,414,3065,7994043,FALSE,"Magnoliopsida","Achyrocline_satureioides"
"611",3139543,"Achyrocline tomentosa","[0.1,0.5)",0.421052631578947,57,3139543,"Achyrocline tomentosa Rusby","Achyrocline tomentosa","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Achyrocline",6,7707728,220,414,3065,7994043,FALSE,"Magnoliopsida","Achyrocline_tomentosa"
"612",3139547,"Achyrocline alata","[0.1,0.5)",0.433186490455213,681,3139547,"Achyrocline alata (Kunth) DC.","Achyrocline alata","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Achyrocline",6,7707728,220,414,3065,7994043,FALSE,"Magnoliopsida","Achyrocline_alata"
"613",3139569,"Achyrocline mathiolifolia","[0,0.05)",0,4,3139569,"Achyrocline mathiolifolia DC.","Achyrocline mathiolifolia","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Achyrocline",6,7707728,220,414,3065,7994043,FALSE,"Magnoliopsida","Achyrocline_mathiolifolia"
"614",3139570,"Achyrocline hyperchlora","[0.5,0.99)",0.592592592592593,27,3139570,"Achyrocline hyperchlora S.F.Blake","Achyrocline hyperchlora","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Achyrocline",6,7707728,220,414,3065,7994043,FALSE,"Magnoliopsida","Achyrocline_hyperchlora"
"615",3139583,"Achyrocline venosa","[0.5,0.99)",0.519230769230769,52,3139583,"Achyrocline venosa Rusby","Achyrocline venosa","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Achyrocline",6,7707728,220,414,3065,7994043,FALSE,"Magnoliopsida","Achyrocline_venosa"
"616",3139601,"Chiliotrichiopsis keidelii","[0.5,0.99)",0.948051948051948,77,3139601,"Chiliotrichiopsis keidelii Cabrera","Chiliotrichiopsis keidelii","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Chiliotrichiopsis",6,7707728,220,414,3065,3139597,FALSE,"Magnoliopsida","Chiliotrichiopsis_keidelii"
"617",3139638,"Gamochaeta longipedicellata","[0.5,0.99)",0.833333333333333,6,3139638,"Gamochaeta longipedicellata Cabrera","Gamochaeta longipedicellata","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Gamochaeta",6,7707728,220,414,3065,3139636,FALSE,"Magnoliopsida","Gamochaeta_longipedicellata"
"618",3139679,"Gamochaeta serpyllifolia","[0.1,0.5)",0.444444444444444,9,3139679,"Gamochaeta serpyllifolia (Schrank) Wedd.","Gamochaeta serpyllifolia","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Gamochaeta",6,7707728,220,414,3065,3139636,FALSE,"Magnoliopsida","Gamochaeta_serpyllifolia"
"619",3139715,"Gamochaeta falcata","[0.05,0.1)",0.089171974522293,157,3139715,"Gamochaeta falcata (Lam.) Cabrera","Gamochaeta falcata","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Gamochaeta",6,7707728,220,414,3065,3139636,FALSE,"Magnoliopsida","Gamochaeta_falcata"
"620",3139728,"Gamochaeta boliviensis","[0.99,1]",1,4,3139728,"Gamochaeta boliviensis (Anderb. & S.E.Freire) M.O.Dillon & Sagást.","Gamochaeta boliviensis","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Gamochaeta",6,7707728,220,414,3065,3139636,FALSE,"Magnoliopsida","Gamochaeta_boliviensis"
"621",3139759,"Chersodoma antennaria","[0.99,1]",1,42,3139759,"Chersodoma antennaria (Wedd.) Cabrera","Chersodoma antennaria","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Chersodoma",6,7707728,220,414,3065,3139758,FALSE,"Magnoliopsida","Chersodoma_antennaria"
"622",3139762,"Chersodoma ovopedata","[0.99,1]",1,10,3139762,"Chersodoma ovopedata (Cuatrec.) Cuatrec.","Chersodoma ovopedata","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Chersodoma",6,7707728,220,414,3065,3139758,FALSE,"Magnoliopsida","Chersodoma_ovopedata"
"623",3139775,"Chersodoma jodopappa","[0.5,0.99)",0.983870967741935,62,3139775,"Chersodoma jodopappa (Sch.Bip. ex Wedd.) Cabrera","Chersodoma jodopappa","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Chersodoma",6,7707728,220,414,3065,3139758,FALSE,"Magnoliopsida","Chersodoma_jodopappa"
"624",3139932,"Gynura drymophila","[0,0.05)",0.0126582278481013,79,3139932,"Gynura drymophila (F.Muell.) F.G.Davies","Gynura drymophila","SPECIES","ACCEPTED",97,"FUZZY","Plantae","Tracheophyta","Asterales","Asteraceae","Gynura",6,7707728,220,414,3065,3139806,FALSE,"Magnoliopsida","Gynura_drymophilus"
